geoid,distance
7021230,933
7021231,1425
7021232,1190
7021233,740
7021234,1659
7021235,1832
7021236,1178
7021237,913
7021238,1603
7021239,1919
7021240,1533
7021241,1376
7021242,2159
7021243,254
7021246,744
7021247,916
7021248,980
7021249,1400
7021250,985
7021251,730
7021252,551
7021253,1468
7021254,1723
7021255,1504
7021256,1683
7021257,1363
7021258,1280
7021259,1328
7021260,2386
7021261,1216
7021262,1527
7021263,1155
7021264,1122
7021265,1004
7021266,643
7021267,524
7021268,658
7021269,387
7021270,221
7021271,1054
7021272,472
7021273,709
7021274,149
7021275,928
7021276,1188
7021277,834
7021278,1170
7021279,1252
7021280,1139
7021281,1591
7021282,1192
7021283,1531
7021284,1629
7021285,916
7021286,1127
7021287,233
7021288,750
7021289,478
7021290,234
7021291,1187
7021292,797
7021293,1718
7021332,877
7021294,1026
7021295,1080
7021296,1550
7021297,1061
7021298,1470
7021299,1998
7021300,2094
7021301,2116
7021302,1184
7021303,1911
7021304,1770
7021305,1221
7021306,2483
7021307,1121
7021308,1531
7021309,1388
7021310,2321
7021311,2411
7021312,2748
7021313,616
7021314,742
7021315,1322
7021316,834
7021317,1739
7021318,1602
7021319,1076
7021320,1924
7021321,2250
7021322,2067
7021323,3578
7021324,1808
7021325,1640
7021326,1395
7021327,1716
7021328,1164
7021329,1403
7021330,1665
7021331,1210
7021599,787
7021333,1336
7021334,688
7021335,1037
7021336,1150
7021337,1146
7021338,1279
7021339,963
7021340,1052
7021368,1572
7021600,650
7021341,1091
7021342,614
7021344,430
7021345,68
7021346,581
7021347,650
7021348,537
7021349,849
7021350,1456
7021351,595
7021352,1234
7021353,1276
7021354,894
7021355,1005
7021356,1238
7021357,1008
7021358,1551
7021359,1221
7021361,1229
7021362,1321
7021363,1321
7021364,1297
7021365,1386
7021366,1413
7021367,1706
7021369,1242
7021370,886
7021371,674
7021372,487
7021373,1397
7021374,1514
7021375,705
7021376,264
7021377,830
7021378,669
7021379,40
7021380,934
7021381,436
7021382,527
7021383,777
7021386,367
7021387,1256
7021388,1046
7021389,666
7021390,877
7021391,603
7021392,933
7021393,1120
7021394,1324
7021395,570
7021396,997
7021397,1151
7021398,1256
7021399,739
7021400,1507
7021401,1332
7021402,725
7021403,830
7021404,615
7021405,698
7021406,610
7021407,547
7021408,400
7021409,684
7021410,1316
7021411,1289
7021412,1320
7021413,955
7021414,1129
7021415,268
7021416,665
7021417,591
7021418,995
7021419,609
7021420,1500
7021421,916
7021422,622
7021423,1153
7021424,1451
7021425,306
7021426,346
7021427,700
7021428,732
7021429,83
7021430,269
7021431,139
7021432,607
7021433,337
7021434,780
7021435,703
7021436,593
7021437,668
7021438,633
7021439,704
7021440,801
7021441,716
7021442,832
7021443,804
7021444,869
7021447,800
7021448,961
7021449,958
7021450,944
7021451,989
7021452,995
7021453,1095
7021454,1342
7021455,1117
7021456,1211
7021457,1332
7021458,1106
7021459,379
7021460,1098
7021461,1377
7021462,1110
7021463,1078
7021464,1078
7021465,834
7021482,1510
7021574,1027
7021466,532
7021467,358
7021468,781
7021469,348
7021470,374
7021471,418
7021472,197
7021473,747
7021474,450
7021475,238
7021476,434
7021477,764
7021478,1043
7021479,947
7021480,620
7021481,854
7021551,881
7021483,1007
7021484,1127
7021485,567
7021486,917
7021487,792
7021488,2290
7021489,2187
7021490,1943
7021491,1717
7021492,969
7021493,1229
7021494,1995
7021495,1921
7021496,1822
7021497,1828
7021498,1312
7021499,2085
7021500,1339
7021501,934
7021502,1014
7021503,790
7021504,829
7021505,720
7021506,54
7021507,1583
7021508,224
7021509,261
7021510,1289
7021548,1157
7021511,531
7021512,1421
7021513,1366
7021514,659
7021515,1039
7021516,1328
7021517,899
7021518,1508
7021519,684
7021520,400
7021521,639
7021522,750
7021532,1858
7021523,2062
7021524,1429
7021525,1424
7021526,1037
7021527,1941
7021528,1112
7021529,1703
7021530,1299
7021531,1804
7021533,919
7021534,1232
7021535,1181
7021536,1740
7021537,1503
7021538,903
7021539,1030
7021540,580
7021541,588
7021542,391
7021543,1102
7021544,1048
7021545,103
7021546,1041
7021547,695
7021549,1151
7021552,1096
7021553,948
7021554,942
7021555,682
7021556,551
7021557,1129
7021558,637
7021559,1316
7021560,1636
7021561,417
7021562,508
7021563,457
7021565,555
7021566,497
7021567,596
7021568,710
7021569,1055
7021570,942
7021571,1400
7021572,1201
7021573,883
7021575,1169
7021576,970
7021577,1162
7021578,888
7021579,791
7021580,742
7021581,927
7021582,1142
7021583,776
7021584,719
7021585,698
7021586,1254
7021587,1079
7021588,733
7021589,690
7021590,1089
7021591,799
7021592,712
7021593,566
7021594,776
7021595,591
7021596,550
7021597,363
7021598,1000
7021601,645
7021602,526
7021603,639
7021604,400
7021605,471
7021606,413
7021607,575
7021608,751
7021609,214
7021610,157
7021611,547
7021612,334
7021613,458
7021614,480
7021615,486
7021616,478
7021617,567
7021618,547
7021619,990
7021620,459
7021621,355
7021622,377
7021623,308
7021624,345
7021625,540
7021626,341
7021627,247
7021628,391
7021631,451
7021632,108
7021633,193
7021634,646
7021635,499
7021636,818
7021637,1188
7021638,986
7021639,312
7021640,765
7021641,554
7021642,1312
7021643,535
7021644,652
7021645,806
7021647,893
7021648,845
7021649,1027
7021651,876
7021652,734
7021653,669
7021654,942
7021655,848
7021656,660
7021657,641
7020297,1116
7021658,683
7021659,629
7021660,496
7021661,473
7021662,585
7021663,530
7021664,267
7021665,356
7021666,608
7021667,674
7021668,525
7021669,497
7021670,485
7021671,613
7021672,403
7021673,571
7021674,346
7021675,183
7021676,304
7021677,170
7021678,524
7021679,320
7021680,587
7021681,643
7021994,782
7021682,680
7021683,382
7021684,367
7021685,668
7021686,574
7021687,750
7021688,764
7021689,677
7021690,810
7021691,764
7021692,2717
7021693,2614
7021694,2267
7021695,3130
7021696,2988
7021736,759
7021697,2256
7021698,2826
7021699,2332
7021700,1290
7021701,1190
7021702,1809
7021703,1622
7021704,1592
7021705,1293
7021706,898
7021707,1085
7021708,1187
7021709,1253
7021995,614
7021710,818
7021711,612
7021712,231
7021713,897
7021714,781
7021715,510
7021716,596
7021717,1197
7021718,1126
7021719,1091
7021720,1252
7021721,954
7021722,1209
7021723,945
7021724,1345
7021725,1300
7021726,1676
7021737,1273
7021727,1798
7021728,1641
7021729,2334
7021730,2304
7021731,2960
7021732,2142
7021734,1175
7021735,1177
7021738,658
7021739,1461
7021740,1430
7021741,635
7021742,903
7021743,585
7021744,589
7021745,486
7021746,488
7021747,410
7021748,587
7021749,603
7021750,208
7021751,531
7021752,155
7021753,706
7021754,307
7021755,477
7021756,1970
7021757,351
7021758,373
7021759,398
7021760,589
7021761,834
7021762,1501
7021763,1214
7021764,1423
7021765,1273
7021766,964
7021767,753
7021768,786
7021769,686
7021770,744
7021771,739
7021772,810
7021773,520
7021774,432
7021775,1126
7021790,1962
7021816,852
7021776,982
7021777,1152
7021778,709
7021779,1245
7021780,332
7021781,264
7021782,452
7021783,270
7021784,727
7021785,27
7021786,830
7021787,444
7021788,154
7021789,595
7021791,2116
7021792,2219
7021793,1591
7021794,2148
7021795,2011
7021796,1094
7021797,1909
7021798,347
7021799,88
7021800,718
7021801,897
7021802,422
7021815,432
7021803,1383
7021804,431
7021805,1202
7021806,852
7021807,1475
7021808,1034
7021809,903
7021810,1708
7021811,2831
7021813,105
7021814,422
7021817,827
7021818,433
7021819,580
7021820,1025
7021821,1610
7021822,500
7021823,503
7021824,932
7021825,1545
7021826,852
7021827,1165
7021828,604
7021829,109
7021830,290
7021831,413
7021832,369
7021833,322
7021834,439
7021835,430
7021836,539
7021837,771
7021838,716
7021839,763
7021840,250
7021841,639
7021842,1826
7021843,1327
7021844,655
7021893,782
7021846,2554
7021847,2287
7021848,2213
7021849,1933
7021850,1941
7021851,2003
7021852,1286
7021853,1285
7021854,1322
7021855,1707
7021856,1524
7021857,1362
7021858,730
7021859,488
7021950,1038
7021860,865
7021861,1079
7021862,2480
7021863,2619
7020436,948
7021864,1792
7021865,2034
7021866,1148
7021867,1473
7021868,1087
7021869,350
7021870,759
7021871,441
7021872,672
7021873,786
7021874,1033
7021875,2019
7021876,2012
7021877,1857
7021878,1745
7021879,1724
7021880,1600
7021881,1693
7021882,1188
7021883,1343
7021884,1300
7021885,1044
7021886,1632
7021887,948
7021888,520
7021889,763
7021890,1189
7021891,369
7021892,241
7021894,384
7021895,1307
7021896,716
7021897,1126
7021898,1277
7021899,5200
7021900,1987
7021901,1763
7021902,1664
7021903,3096
7021904,3150
7021905,2214
7021906,2186
7021907,2226
7021908,1859
7021909,2224
7021910,1329
7021911,1159
7021912,1124
7021913,962
7021914,1409
7021915,1239
7021916,1264
7021917,1024
7021993,953
7021918,1598
7021919,1126
7021920,779
7021921,862
7021922,860
7021923,1898
7021924,1086
7021925,1666
7021926,2097
7021927,2060
7021928,2028
7022067,2438
7021929,230
7021930,320
7021931,52
7021932,332
7021933,397
7021934,480
7021935,677
7021936,952
7021937,905
7021938,1262
7021939,791
7021940,959
7021941,795
7021942,901
7021943,627
7021944,791
7021945,1384
7021946,682
7021947,1289
7021948,1133
7021949,1614
7020475,438
7021951,1118
7021952,1602
7021953,1455
7021954,1467
7021955,1590
7021956,1788
7021958,812
7021959,480
7021960,174
7021961,494
7021962,468
7021963,426
7021964,687
7021965,1108
7021966,936
7021967,539
7021968,828
7021969,821
7021970,606
7021971,966
7021972,745
7021973,745
7021974,1103
7021975,1113
7021976,981
7021977,1057
7021978,851
7021979,1127
7021980,1119
7021981,1109
7021982,970
7021983,1348
7021984,579
7021985,690
7021986,395
7021987,365
7021988,672
7021989,939
7021990,336
7021991,723
7021992,273
7021996,698
7021997,1045
7021998,515
7021999,1262
7022000,597
7022001,1457
7022002,1271
7022003,976
7022004,614
7022005,1470
7022006,1463
7022007,1195
7020779,1138
7022008,912
7022009,302
7022010,531
7022011,1080
7022012,171
7022013,1155
7022014,541
7022015,385
7022016,731
7022017,747
7022018,1424
7022019,1178
7022020,1275
7022068,2204
7022021,1359
7022022,1324
7022023,1403
7022024,1558
7022025,1954
7022026,516
7022027,852
7022028,845
7022029,872
7022030,1346
7022031,1446
7022032,1215
7022033,1490
7022034,1452
7022035,1401
7022036,1483
7022037,1586
7022038,1627
7022039,1596
7022040,1701
7022041,983
7022042,850
7022043,1138
7022044,1309
7022045,1075
7022046,1336
7022047,1417
7022048,1883
7022049,1702
7022050,2286
7022051,2291
7022052,2224
7022053,1780
7021755,477
7022054,1478
7022055,2294
7022056,1747
7022057,1267
7022058,1281
7022059,1931
7022060,1840
7022061,1911
7022062,2043
7022063,2101
7022064,2281
7022065,2207
7022066,2258
7022069,2646
7022070,2492
7022071,2435
7022072,2476
7022073,2580
7022074,2249
7022075,1984
7022076,2460
7022077,1775
7022078,291
7022079,56
7022080,858
7022081,682
7022098,2223
7022120,243
7021943,627
7022082,1744
7022083,1491
7022084,1088
7022085,1113
7022086,1451
7022087,1691
7022088,1602
7022089,1692
7022090,1689
7022091,1908
7022092,2204
7022093,2029
7022094,2525
7022095,2199
7022096,1862
7022097,2464
7022119,1070
7022099,2689
7022100,2089
7022101,1348
7022102,1285
7022103,1195
7022104,1168
7022105,939
7022106,885
7022107,975
7022108,737
7022109,790
7022110,828
7022111,840
7022112,670
7022113,756
7022114,308
7022115,671
7022116,482
7022117,581
7022118,659
7020780,276
7022121,278
7022122,293
7022123,484
7022124,574
7022125,638
7022126,499
7022127,866
7022128,674
7022129,803
7022130,856
7022131,606
7022132,993
7022133,904
7022134,1028
7022135,866
7022136,968
7022137,1189
7022145,297
7022146,1021
7022147,888
7022148,812
7022138,2176
7022139,2392
7022140,620
7022141,644
7022142,911
7022143,987
7022144,1117
7022188,20116
7022189,3835
7022149,1324
7022150,1350
7022151,941
7022152,1122
7022153,900
7022154,1137
7022155,1726
7022156,999
7022157,1219
7022158,1181
7022159,1657
7022160,1007
7022161,717
7022162,804
7022163,568
7022164,540
7022165,584
7022166,480
7022167,475
7022168,594
7022190,9564
7022191,9794
7022169,1270
7022170,1066
7022171,1300
7022172,939
7022173,536
7022174,791
7022175,200
7022176,1356
7022177,110
7022178,701
7022192,3999
7022193,8522
7022194,6324
7022195,5971
7022196,2238
7022197,19185
7022179,614
7022180,338
7022181,202
7022182,246
7022183,25941
7022184,11010
7022198,446
7022200,3899
7022215,2897
7022216,2621
7022217,2460
7022185,16358
7022186,7125
7022187,3377
7022199,9187
7022218,2826
7021963,426
7022201,7340
7022202,1012
7022203,4412
7022219,2318
7022220,2063
7022378,1491
7022204,2499
7022205,7816
7022221,2884
7022280,1460
7022206,4806
7022208,8999
7022281,1477
7022207,15077
7022209,1980
7022379,1168
7022210,4001
7022211,3525
7022212,2665
7022213,5142
7022214,3318
7022222,3996
7022223,4067
7022224,3380
7022225,3458
7022226,3097
7022227,2804
7022228,2898
7022229,2478
7022230,1869
7022241,2600
7022259,1877
7022260,1562
7022261,2633
7022231,9013
7022232,3902
7022233,3324
7022234,3629
7022235,3044
7022236,3186
7022237,3186
7022238,3242
7022239,2865
7022240,2478
7020225,718
7022242,4360
7022243,5394
7022244,15882
7022249,2379
7022250,1933
7022251,2719
7022252,2036
7022253,2987
7022254,1601
7022255,2248
7022256,1738
7022257,2071
7022258,2581
7022279,1535
7022245,5954
7022246,6552
7022247,3004
7022282,671
7022262,2263
7022263,1895
7022264,2774
7022265,1906
7022266,2301
7022267,1842
7022268,1923
7022269,1873
7022270,1513
7022271,1650
7022272,1126
7022273,1716
7022274,1644
7022275,1582
7022276,1228
7022277,665
7022278,868
7022283,1327
7022284,822
7022285,488
7022286,1447
7022287,1405
7022288,848
7022289,1286
7022290,2190
7022291,298
7022292,2086
7022293,2205
7022294,2274
7022295,1812
7022296,1749
7022297,1905
7022298,1878
7022299,1472
7022300,1256
7022301,1264
7022302,1536
7022303,1148
7022304,990
7022305,700
7022306,1009
7022307,609
7022308,774
7022309,478
7022310,669
7022311,613
7022312,957
7022313,1030
7022314,333
7022315,1114
7022316,1261
7022317,1055
7022318,1124
7022319,1669
7022320,1294
7022321,2072
7022322,1577
7022323,1607
7022324,1673
7022325,1359
7022326,947
7022327,923
7022328,530
7022329,977
7022383,1658
7022330,102
7022331,768
7022332,442
7022333,990
7022334,1203
7022335,836
7022336,928
7022337,955
7022338,1435
7022339,308
7022340,1116
7022341,884
7022342,1517
7022343,847
7022344,996
7022345,432
7022346,917
7022347,408
7022384,2117
7022348,340
7022349,864
7022350,13221
7022351,14975
7022352,6666
7022353,4086
7022354,18261
7022362,2740
7022363,2902
7022364,2406
7022365,3246
7022366,3128
7022380,1678
7022381,2064
7022382,1426
7022355,6088
7022356,12886
7022373,1207
7022374,474
7022375,848
7022376,1466
7022377,1079
7022357,6593
7022358,8540
7022359,6051
7022360,2390
7022361,3311
7022367,8436
7022368,1603
7022369,1220
7022370,1116
7022371,1314
7022372,1059
7022385,4206
7022386,1920
7022387,986
7022388,1480
7022389,571
7022390,1191
7022391,768
7022392,204
7022396,6741
7022397,9247
7022433,5003
7022393,14037
7022394,4037
7022395,8672
7022439,950
7022398,18614
7022440,1638
7022441,820
7022442,703
7022443,1353
7022444,1699
7022445,1126
7022399,13835
7022400,30338
7022401,30014
7022402,15401
7022403,31297
7022404,12209
7022407,5537
7022446,726
7022405,2859
7022406,9052
7022408,2959
7022447,640
7022409,8530
7022410,5134
7022418,1294
7022419,776
7022420,1015
7022421,1350
7022422,529
7022423,524
7022411,2403
7022412,34671
7022414,10968
