,rise,geoid_county,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name
518,2,42045,316,255,22,20,146,PA,Pennsylvania
519,2,42101,2359,734,1257,152,1398,PA,Pennsylvania
520,2,44001,1487,1360,9,47,789,RI,Rhode Island
521,2,44003,464,377,15,46,234,RI,Rhode Island
522,2,44005,497,403,17,12,309,RI,Rhode Island
523,2,44007,50,38,1,6,28,RI,Rhode Island
524,2,44009,2604,2365,24,100,3434,RI,Rhode Island
525,2,45013,28591,21210,4036,2368,19067,SC,South Carolina
526,2,45015,6626,5411,618,265,3212,SC,South Carolina
527,2,45019,58137,45461,8029,2128,31641,SC,South Carolina
528,2,45029,1028,808,177,11,1539,SC,South Carolina
529,2,45035,760,477,142,43,255,SC,South Carolina
530,2,45043,6552,5432,814,143,5237,SC,South Carolina
531,2,45051,7105,6284,241,331,6712,SC,South Carolina
532,2,45053,777,361,277,89,340,SC,South Carolina
533,2,48007,786,588,11,138,1220,TX,Texas
534,2,48039,2319,1792,37,389,2430,TX,Texas
535,2,48057,388,255,3,96,316,TX,Texas
536,2,48061,2672,1691,26,798,5569,TX,Texas
537,2,48071,865,497,29,273,425,TX,Texas
538,2,48167,6058,4407,357,954,4585,TX,Texas
539,2,48201,4404,2591,322,1073,2318,TX,Texas
540,2,48239,2,2,0,0,1,TX,Texas
541,2,48245,2226,781,1105,238,1065,TX,Texas
542,2,48261,350,73,1,261,191,TX,Texas
543,2,48291,91,85,0,5,39,TX,Texas
544,2,48321,232,158,9,50,491,TX,Texas
545,2,48355,3541,2000,87,1238,1980,TX,Texas
546,2,48361,4986,4100,238,441,2148,TX,Texas
547,2,48391,28,25,0,1,16,TX,Texas
548,2,48409,1023,546,0,429,638,TX,Texas
549,2,48489,2,1,0,1,13,TX,Texas
550,2,51001,5714,5088,142,197,5869,VA,Virginia
551,2,51033,10,0,2,4,1,VA,Virginia
552,2,51036,50,20,9,4,20,VA,Virginia
553,2,51057,529,381,83,10,289,VA,Virginia
554,2,51059,815,661,17,69,324,VA,Virginia
555,2,51073,1661,1428,52,65,816,VA,Virginia
556,2,51087,12,0,0,0,1,VA,Virginia
557,2,51093,1237,1026,116,22,580,VA,Virginia
558,2,51095,582,489,25,25,234,VA,Virginia
559,2,51097,280,242,20,8,188,VA,Virginia
560,2,51099,934,738,132,12,430,VA,Virginia
561,2,51101,508,419,44,9,198,VA,Virginia
562,2,51103,658,555,75,6,638,VA,Virginia
563,2,51115,1757,1553,78,41,1201,VA,Virginia
564,2,51119,531,486,12,9,638,VA,Virginia
565,2,51127,638,504,37,38,267,VA,Virginia
566,2,51131,334,259,30,32,215,VA,Virginia
567,2,51133,732,598,103,19,612,VA,Virginia
568,2,51149,634,310,213,73,304,VA,Virginia
569,2,51153,1282,171,509,508,510,VA,Virginia
570,2,51159,81,51,16,8,55,VA,Virginia
571,2,51175,166,46,114,0,75,VA,Virginia
572,2,51179,498,386,45,31,216,VA,Virginia
573,2,51181,120,100,13,4,93,VA,Virginia
574,2,51193,216,170,28,5,199,VA,Virginia
575,2,51199,2328,1720,290,112,946,VA,Virginia
576,2,51510,2725,1126,319,1052,1454,VA,Virginia
577,2,51550,7195,4295,1715,418,2571,VA,Virginia
578,2,51570,548,181,262,40,248,VA,Virginia
579,2,51650,5451,2726,2008,264,2594,VA,Virginia
580,2,51670,62,6,46,3,22,VA,Virginia
581,2,51700,1841,810,728,152,748,VA,Virginia
582,2,51710,5298,3131,1409,412,2906,VA,Virginia
583,2,51730,4,2,0,1,1,VA,Virginia
584,2,51735,3041,2713,21,115,1170,VA,Virginia
585,2,51740,1767,1076,461,93,919,VA,Virginia
586,2,51760,291,240,12,5,259,VA,Virginia
587,2,51800,2175,1187,795,69,824,VA,Virginia
588,2,51810,11515,8862,713,699,5833,VA,Virginia
589,2,53009,484,378,7,29,162,WA,Washington
590,2,53011,163,101,2,27,50,WA,Washington
591,2,53015,22039,16344,257,2897,9126,WA,Washington
592,2,53027,20151,14512,571,2734,9420,WA,Washington
593,2,53029,38418,33161,246,1590,21838,WA,Washington
594,2,53031,260,217,2,11,142,WA,Washington
595,2,53033,3394,2049,83,206,2413,WA,Washington
596,2,53035,3363,2749,43,187,1580,WA,Washington
597,2,53045,2293,1845,9,100,1895,WA,Washington
598,2,53049,23362,18607,101,2195,15916,WA,Washington
599,2,53053,2109,1584,52,149,1534,WA,Washington
600,2,53055,616,562,0,22,976,WA,Washington
601,2,53057,8386,6318,34,624,4618,WA,Washington
602,2,53061,4374,2994,47,502,2052,WA,Washington
603,2,53067,116,70,2,21,53,WA,Washington
604,2,53069,4422,3817,22,183,2169,WA,Washington
605,2,53073,7638,4011,41,382,5549,WA,Washington
606,3,01003,5602,4840,196,213,4749,AL,Alabama
607,3,01097,9152,6940,1404,202,5526,AL,Alabama
608,3,06001,51777,11359,3439,7154,16865,CA,California
609,3,06013,2106,287,430,970,563,CA,California
610,3,06015,26,19,0,5,30,CA,California
611,3,06023,5841,4128,88,706,2717,CA,California
612,3,06037,20516,14453,685,2852,12470,CA,California
613,3,06041,40110,20834,508,14464,15795,CA,California
614,3,06045,103,77,0,12,67,CA,California
615,3,06053,832,255,13,451,296,CA,California
616,3,06055,417,303,0,73,227,CA,California
617,3,06059,84292,58733,805,10759,41494,CA,California
618,3,06073,15707,8729,1762,3663,6249,CA,California
619,3,06075,6021,1666,712,1073,2352,CA,California
620,3,06079,204,168,0,21,145,CA,California
621,3,06081,32603,7610,1835,14755,11544,CA,California
622,3,06083,951,556,20,217,366,CA,California
623,3,06085,28858,7861,794,5591,10889,CA,California
624,3,06087,909,380,23,404,863,CA,California
625,3,06095,8387,2444,1395,2554,3432,CA,California
626,3,06097,969,602,3,277,449,CA,California
627,3,06111,3823,2268,96,1030,2117,CA,California
628,3,09001,23081,15652,2197,3488,10775,CT,Connecticut
629,3,09003,55,7,16,27,14,CT,Connecticut
630,3,09007,5732,5059,41,388,4321,CT,Connecticut
631,3,09009,23981,19299,1047,2500,13045,CT,Connecticut
632,3,09011,4595,3942,88,198,3234,CT,Connecticut
633,3,10001,3307,2218,446,293,1555,DE,Delaware
634,3,10003,5172,2811,1629,264,2063,DE,Delaware
635,3,10005,16793,15106,387,595,22657,DE,Delaware
636,3,11001,1432,413,736,149,681,DC,District of Columbia
637,3,12005,5097,4056,246,320,2763,FL,Florida
638,3,12009,23677,20311,288,1463,12718,FL,Florida
639,3,12011,279976,116678,48960,91838,145615,FL,Florida
640,3,12015,21080,19281,248,821,17211,FL,Florida
641,3,12017,9313,8524,116,273,7145,FL,Florida
642,3,12019,9662,7040,898,988,3895,FL,Florida
643,3,12021,46953,34870,2197,8296,37187,FL,Florida
644,3,12029,764,698,5,27,1507,FL,Florida
645,3,12031,47996,30251,10438,3731,21844,FL,Florida
646,3,12033,4536,3743,280,164,3386,FL,Florida
647,3,12035,4435,3990,59,195,2757,FL,Florida
648,3,12037,1922,1796,23,36,2614,FL,Florida
649,3,12041,106,95,0,7,61,FL,Florida
650,3,12045,1329,1197,15,39,1680,FL,Florida
651,3,12053,4179,3649,68,270,2848,FL,Florida
652,3,12057,61773,33792,6794,15093,28328,FL,Florida
653,3,12061,16738,14971,461,801,11812,FL,Florida
654,3,12065,9,7,0,2,4,FL,Florida
655,3,12069,14,9,0,5,8,FL,Florida
656,3,12071,54042,46764,903,4239,47763,FL,Florida
657,3,12075,1504,1372,21,58,1354,FL,Florida
658,3,12081,39687,32253,1505,3693,29821,FL,Florida
659,3,12085,9509,8513,37,560,6220,FL,Florida
660,3,12086,379685,94715,30051,236828,200732,FL,Florida
661,3,12087,68329,45427,4336,15466,44906,FL,Florida
662,3,12089,9794,8286,501,485,4863,FL,Florida
663,3,12091,1733,1327,82,146,678,FL,Florida
664,3,12099,36700,31878,649,2588,30976,FL,Florida
665,3,12101,27789,22696,763,2869,16615,FL,Florida
666,3,12103,114524,91847,7231,8158,74181,FL,Florida
667,3,12107,3167,2819,127,132,2086,FL,Florida
668,3,12109,35279,30662,688,1878,17515,FL,Florida
669,3,12111,8143,7093,140,551,7361,FL,Florida
670,3,12113,5039,4271,117,275,2450,FL,Florida
671,3,12115,22013,20429,138,586,20999,FL,Florida
672,3,12117,21,9,0,7,5,FL,Florida
673,3,12123,1164,752,275,85,1082,FL,Florida
674,3,12127,23860,19853,1562,1337,14441,FL,Florida
675,3,12129,1318,1218,11,18,1171,FL,Florida
676,3,12131,6209,4888,90,794,3666,FL,Florida
677,3,12133,51,47,0,0,46,FL,Florida
678,3,13029,6601,5290,489,399,2581,GA,Georgia
679,3,13039,10172,8244,923,432,4463,GA,Georgia
680,3,13049,85,82,0,0,43,GA,Georgia
681,3,13051,42996,29036,8280,2861,20756,GA,Georgia
682,3,13127,18073,14957,1497,893,10730,GA,Georgia
683,3,13179,4079,2644,1060,179,1992,GA,Georgia
684,3,13191,3212,2449,567,68,2466,GA,Georgia
685,3,15001,314,126,8,21,207,HI,Hawaii
686,3,15003,46091,12377,825,3458,28342,HI,Hawaii
687,3,15005,82,27,2,18,97,HI,Hawaii
688,3,15007,4457,1899,13,432,2220,HI,Hawaii
689,3,15009,11137,1850,47,813,5218,HI,Hawaii
690,3,22001,486,461,13,3,194,LA,Louisiana
691,3,22005,11059,9446,504,747,4595,LA,Louisiana
692,3,22007,8625,7609,264,465,4442,LA,Louisiana
693,3,22011,1,0,0,0,2,LA,Louisiana
694,3,22019,10282,8227,955,506,4628,LA,Louisiana
695,3,22023,4263,3921,65,137,3421,LA,Louisiana
696,3,22033,854,699,24,30,359,LA,Louisiana
697,3,22045,6020,4555,644,503,2654,LA,Louisiana
698,3,22047,2250,2112,27,63,1202,LA,Louisiana
699,3,22051,5899,4762,109,463,3959,LA,Louisiana
700,3,22053,1674,1408,172,35,708,LA,Louisiana
701,3,22055,390,322,21,12,143,LA,Louisiana
702,3,22057,39988,30672,4660,2102,16231,LA,Louisiana
703,3,22063,7599,6928,191,192,4054,LA,Louisiana
704,3,22071,1097,855,69,69,713,LA,Louisiana
705,3,22075,2208,631,1352,135,996,LA,Louisiana
706,3,22087,280,208,11,55,382,LA,Louisiana
707,3,22089,23252,15772,4775,1577,8805,LA,Louisiana
708,3,22093,4317,2378,1785,65,1758,LA,Louisiana
709,3,22095,9118,2294,5816,681,3556,LA,Louisiana
710,3,22099,2313,2060,98,71,1332,LA,Louisiana
711,3,22101,14201,5747,5915,1603,6664,LA,Louisiana
712,3,22103,20363,14898,2740,1400,9811,LA,Louisiana
713,3,22105,2524,2217,97,112,1080,LA,Louisiana
714,3,22109,70487,46149,11643,4335,30325,LA,Louisiana
715,3,22113,8994,7800,386,449,4351,LA,Louisiana
716,3,22121,343,289,25,20,128,LA,Louisiana
717,3,23005,4563,4229,28,71,3524,ME,Maine
718,3,23009,1511,1413,7,27,1586,ME,Maine
719,3,23011,226,201,0,9,98,ME,Maine
720,3,23013,1383,1286,8,20,1313,ME,Maine
721,3,23015,269,222,0,12,347,ME,Maine
722,3,23019,175,151,1,6,88,ME,Maine
723,3,23023,2807,2582,26,39,2426,ME,Maine
724,3,23027,611,562,2,16,838,ME,Maine
725,3,23029,2250,2084,13,45,1623,ME,Maine
726,3,23031,4136,3796,48,100,5741,ME,Maine
727,3,24003,12853,10692,816,592,6101,MD,Maryland
728,3,24005,7382,5432,1140,395,3277,MD,Maryland
729,3,24009,2108,1557,281,72,1020,MD,Maryland
730,3,24011,781,652,52,28,358,MD,Maryland
731,3,24015,525,425,19,34,259,MD,Maryland
732,3,24017,2148,1786,200,54,1145,MD,Maryland
733,3,24019,4623,4098,216,120,3234,MD,Maryland
734,3,24025,656,449,163,23,303,MD,Maryland
735,3,24027,31,12,0,7,5,MD,Maryland
736,3,24029,939,822,40,32,748,MD,Maryland
737,3,24033,1781,276,1255,166,653,MD,Maryland
738,3,24035,14681,12963,311,500,6277,MD,Maryland
739,3,24037,1943,1595,106,69,1026,MD,Maryland
740,3,24039,9280,6822,1565,422,5427,MD,Maryland
741,3,24041,4133,3813,126,99,2927,MD,Maryland
742,3,24045,3043,2008,611,141,1542,MD,Maryland
743,3,24047,10300,8653,759,408,14308,MD,Maryland
744,3,24510,1123,888,58,52,836,MD,Maryland
745,3,25001,15629,14116,295,346,18444,MA,Massachusetts
746,3,25005,4189,3674,73,146,2527,MA,Massachusetts
747,3,25007,20600,16230,813,534,17404,MA,Massachusetts
748,3,25009,20559,17392,319,1511,11865,MA,Massachusetts
749,3,25017,23423,11693,2899,2280,11655,MA,Massachusetts
750,3,25019,14255,9889,1027,2312,11989,MA,Massachusetts
751,3,25021,17940,13445,563,706,8251,MA,Massachusetts
752,3,25023,19169,17706,116,370,10645,MA,Massachusetts
753,3,25025,71256,41412,3987,13843,36883,MA,Massachusetts
754,3,28045,4686,3983,276,172,3007,MS,Mississippi
755,3,28047,6308,4345,1036,369,3142,MS,Mississippi
756,3,28059,8964,6175,1720,550,4277,MS,Mississippi
757,3,33015,9140,8418,45,265,7371,NH,New Hampshire
758,3,33017,369,317,0,21,123,NH,New Hampshire
759,3,34001,50468,23531,12042,8907,35090,NJ,New Jersey
760,3,34003,24069,8419,1730,8386,10082,NJ,New Jersey
761,3,34005,6916,3967,1708,723,3066,NJ,New Jersey
762,3,34007,7081,2826,2027,1974,2990,NJ,New Jersey
763,3,34009,34671,29408,931,3095,59415,NJ,New Jersey
764,3,34011,3959,2932,315,488,2014,NJ,New Jersey
765,3,34013,1345,229,289,623,348,NJ,New Jersey
766,3,34015,5403,4398,356,328,2243,NJ,New Jersey
767,3,34017,48101,25895,2478,7617,23662,NJ,New Jersey
768,3,34021,261,203,5,35,116,NJ,New Jersey
769,3,34023,4706,1972,856,1099,1951,NJ,New Jersey
770,3,34025,26892,20592,1393,3204,13539,NJ,New Jersey
771,3,34029,52007,46053,548,3515,58983,NJ,New Jersey
772,3,34031,14,7,0,4,1,NJ,New Jersey
773,3,34033,17264,10709,3935,1887,7934,NJ,New Jersey
774,3,34039,1273,170,258,800,494,NJ,New Jersey
775,3,36001,80,71,0,6,49,NY,New York
776,3,36005,1427,799,72,440,626,NY,New York
777,3,36021,31,9,7,8,4,NY,New York
778,3,36027,264,158,37,25,169,NY,New York
779,3,36039,131,89,8,21,85,NY,New York
780,3,36047,7485,2079,2934,1108,2760,NY,New York
781,3,36059,73878,53309,5471,10339,26790,NY,New York
782,3,36061,5934,2505,595,923,4084,NY,New York
783,3,36071,62,8,5,33,8,NY,New York
784,3,36079,74,60,3,7,20,NY,New York
785,3,36081,30887,9008,13127,6262,11536,NY,New York
786,3,36083,38,21,0,9,13,NY,New York
787,3,36085,10830,6888,223,1622,3876,NY,New York
788,3,36087,1139,840,53,191,649,NY,New York
789,3,36103,45272,37806,962,4253,27685,NY,New York
790,3,36111,693,595,30,47,277,NY,New York
791,3,36119,3176,2247,193,392,1303,NY,New York
792,3,37013,5755,4245,974,350,3995,NC,North Carolina
793,3,37015,200,72,120,1,96,NC,North Carolina
794,3,37019,7363,6545,321,232,8573,NC,North Carolina
795,3,37029,8155,6453,871,252,3338,NC,North Carolina
796,3,37031,17447,15329,836,582,15329,NC,North Carolina
797,3,37041,637,270,326,18,349,NC,North Carolina
798,3,37049,4113,2632,840,282,2073,NC,North Carolina
799,3,37053,13940,11876,631,499,6495,NC,North Carolina
800,3,37055,16848,15093,261,813,15093,NC,North Carolina
801,3,37073,353,247,62,11,165,NC,North Carolina
802,3,37091,78,51,26,0,66,NC,North Carolina
803,3,37095,4589,2928,1169,347,3135,NC,North Carolina
804,3,37103,20,14,0,5,4,NC,North Carolina
805,3,37117,223,188,23,10,138,NC,North Carolina
806,3,37129,8312,7123,392,369,5978,NC,North Carolina
807,3,37133,4470,3279,408,428,4578,NC,North Carolina
808,3,37137,2482,1944,358,77,1844,NC,North Carolina
809,3,37139,9218,5994,2279,444,4311,NC,North Carolina
810,3,37141,6183,5142,320,453,5685,NC,North Carolina
811,3,37143,1687,1250,283,32,883,NC,North Carolina
812,3,37147,26,8,2,7,11,NC,North Carolina
813,3,37177,3095,1808,879,259,1865,NC,North Carolina
814,3,37187,966,540,343,52,592,NC,North Carolina
815,3,41007,7364,5791,31,862,3563,OR,Oregon
816,3,41009,1052,817,9,79,427,OR,Oregon
817,3,41011,6031,5129,16,284,3056,OR,Oregon
818,3,41015,79,49,0,9,45,OR,Oregon
819,3,41019,4822,4101,10,288,2582,OR,Oregon
820,3,41039,537,455,0,25,344,OR,Oregon
821,3,41041,2267,1834,3,165,1556,OR,Oregon
822,3,41051,1863,1169,213,210,569,OR,Oregon
823,3,41057,3112,2623,8,275,2811,OR,Oregon
824,3,42017,941,754,58,65,426,PA,Pennsylvania
825,3,42045,779,597,123,27,347,PA,Pennsylvania
826,3,42101,4294,1276,2225,220,2364,PA,Pennsylvania
827,3,44001,2862,2444,60,147,1228,RI,Rhode Island
828,3,44003,722,609,18,59,390,RI,Rhode Island
829,3,44005,2332,2088,45,60,1463,RI,Rhode Island
830,3,44007,50,38,1,6,28,RI,Rhode Island
831,3,44009,3861,3509,30,135,4582,RI,Rhode Island
832,3,45013,36994,26804,5258,3598,24752,SC,South Carolina
833,3,45015,10292,8520,810,429,4795,SC,South Carolina
834,3,45019,87474,67789,12158,3491,48112,SC,South Carolina
835,3,45029,1525,1156,276,24,2285,SC,South Carolina
836,3,45035,1585,1148,209,68,606,SC,South Carolina
837,3,45043,9200,7719,1032,237,7753,SC,South Carolina
838,3,45049,43,32,4,2,24,SC,South Carolina
839,3,45051,8402,7348,315,398,8898,SC,South Carolina
840,3,45053,838,396,289,96,357,SC,South Carolina
841,3,48007,1607,1212,19,264,2047,TX,Texas
842,3,48039,2873,2197,48,494,2832,TX,Texas
843,3,48057,503,354,3,111,623,TX,Texas
844,3,48061,3474,2090,26,1188,6353,TX,Texas
845,3,48071,1003,590,29,295,512,TX,Texas
846,3,48167,15997,10656,1381,2987,11083,TX,Texas
847,3,48199,2,0,0,2,1,TX,Texas
848,3,48201,5638,2872,629,1661,2884,TX,Texas
849,3,48239,33,28,0,4,38,TX,Texas
850,3,48245,3075,1380,1254,311,1493,TX,Texas
851,3,48261,350,73,1,261,191,TX,Texas
852,3,48291,98,91,0,5,44,TX,Texas
853,3,48321,861,693,36,86,1621,TX,Texas
854,3,48355,3715,2093,95,1284,2076,TX,Texas
855,3,48361,7178,5784,393,666,3197,TX,Texas
856,3,48391,28,25,0,1,16,TX,Texas
857,3,48409,1353,755,1,529,844,TX,Texas
858,3,48489,16,10,0,6,21,TX,Texas
859,3,51001,6588,5756,241,258,6478,VA,Virginia
860,3,51033,10,0,2,4,1,VA,Virginia
861,3,51036,50,20,9,4,20,VA,Virginia
862,3,51041,6,2,1,3,2,VA,Virginia
863,3,51057,728,498,148,15,389,VA,Virginia
864,3,51059,876,706,17,81,355,VA,Virginia
865,3,51073,3412,3013,83,99,1707,VA,Virginia
866,3,51087,12,0,0,0,1,VA,Virginia
867,3,51093,1306,1084,122,23,614,VA,Virginia
868,3,51095,1500,1311,44,48,675,VA,Virginia
869,3,51097,418,363,27,13,313,VA,Virginia
870,3,51099,1600,1214,235,53,656,VA,Virginia
871,3,51101,627,521,52,11,243,VA,Virginia
872,3,51103,805,682,87,7,755,VA,Virginia
873,3,51115,2039,1804,82,53,1403,VA,Virginia
874,3,51119,563,509,12,11,660,VA,Virginia
875,3,51127,713,575,37,38,309,VA,Virginia
876,3,51131,491,392,40,41,312,VA,Virginia
877,3,51133,1346,1103,154,41,1323,VA,Virginia
878,3,51149,634,310,213,73,304,VA,Virginia
879,3,51153,1282,171,509,508,510,VA,Virginia
880,3,51159,150,88,40,10,105,VA,Virginia
881,3,51175,176,51,117,1,78,VA,Virginia
882,3,51177,793,483,150,76,271,VA,Virginia
883,3,51179,498,386,45,31,216,VA,Virginia
884,3,51181,126,104,13,4,98,VA,Virginia
885,3,51193,659,523,94,17,609,VA,Virginia
886,3,51199,4675,3777,332,208,1864,VA,Virginia
887,3,51510,2725,1126,319,1052,1454,VA,Virginia
888,3,51550,11953,6697,3252,809,4378,VA,Virginia
889,3,51570,548,181,262,40,248,VA,Virginia
890,3,51650,9656,5096,3370,475,4847,VA,Virginia
891,3,51670,62,6,46,3,22,VA,Virginia
892,3,51700,2980,1045,1456,274,1325,VA,Virginia
893,3,51710,12871,7208,3507,1079,6897,VA,Virginia
894,3,51730,4,2,0,1,1,VA,Virginia
895,3,51735,4975,4465,44,164,1911,VA,Virginia
896,3,51740,3203,1792,1027,185,1638,VA,Virginia
897,3,51760,291,240,12,5,259,VA,Virginia
898,3,51800,4036,2365,1278,150,1485,VA,Virginia
899,3,51810,22765,17479,1706,1372,10878,VA,Virginia
900,3,53009,585,474,7,34,215,WA,Washington
901,3,53011,256,181,4,33,103,WA,Washington
902,3,53015,25405,18952,295,3277,10637,WA,Washington
903,3,53027,24859,17898,623,3432,11611,WA,Washington
904,3,53029,38450,33170,246,1595,21844,WA,Washington
905,3,53031,555,470,2,21,405,WA,Washington
906,3,53033,4028,2464,101,292,2664,WA,Washington
907,3,53035,4170,3343,59,264,1963,WA,Washington
908,3,53045,2617,2034,10,116,2177,WA,Washington
909,3,53049,23362,18607,101,2195,15916,WA,Washington
910,3,53053,2514,1846,76,196,1687,WA,Washington
911,3,53055,616,562,0,22,976,WA,Washington
912,3,53057,9120,6915,38,676,4950,WA,Washington
913,3,53061,4744,3237,53,565,2201,WA,Washington
914,3,53067,122,76,2,21,54,WA,Washington
915,3,53069,4422,3817,22,183,2169,WA,Washington
916,3,53073,8215,4450,55,435,6026,WA,Washington
917,4,01003,8102,7086,211,291,11342,AL,Alabama
918,4,01097,10864,8196,1639,267,6321,AL,Alabama
919,4,06001,78302,19341,5975,11482,28568,CA,California
920,4,06013,5204,842,922,2290,1504,CA,California
921,4,06015,39,21,0,9,31,CA,California
922,4,06023,7903,5590,134,1010,3452,CA,California
923,4,06037,25160,17036,1006,3854,15182,CA,California
924,4,06041,57104,33673,719,16066,23437,CA,California
925,4,06045,110,77,0,12,68,CA,California
926,4,06053,1826,422,19,1213,680,CA,California
927,4,06055,1124,535,6,497,511,CA,California
928,4,06059,95016,66337,891,11915,47375,CA,California
929,4,06073,21497,12359,1887,5123,9532,CA,California
930,4,06075,14116,4674,1144,2068,6644,CA,California
931,4,06079,227,170,1,26,147,CA,California
932,4,06081,39429,9140,2338,18234,13377,CA,California
933,4,06083,1614,964,38,408,861,CA,California
934,4,06085,37714,10249,1016,6827,14033,CA,California
935,4,06087,1783,550,24,1044,1230,CA,California
936,4,06095,10077,2895,1618,3226,4007,CA,California
937,4,06097,1348,858,6,349,652,CA,California
938,4,06111,5785,3104,171,1876,2914,CA,California
939,4,09001,38890,24433,4483,7200,17234,CT,Connecticut
940,4,09003,55,7,16,27,14,CT,Connecticut
941,4,09007,6951,6180,54,424,5084,CT,Connecticut
942,4,09009,27901,22212,1282,2978,15183,CT,Connecticut
943,4,09011,6638,5549,151,384,4534,CT,Connecticut
944,4,10001,3894,2619,567,316,1961,DE,Delaware
945,4,10003,9964,5385,3100,722,3686,DE,Delaware
946,4,10005,23466,20974,576,889,29162,DE,Delaware
947,4,11001,1436,413,740,149,681,DC,District of Columbia
948,4,12005,8779,6952,458,577,4816,FL,Florida
949,4,12009,44219,37611,544,2868,22946,FL,Florida
950,4,12011,467834,203304,83108,145916,241123,FL,Florida
951,4,12015,48026,43015,811,2115,34430,FL,Florida
952,4,12017,11397,10232,277,366,8267,FL,Florida
953,4,12019,14701,11199,1119,1250,5867,FL,Florida
954,4,12021,82762,62542,3532,13803,72649,FL,Florida
955,4,12029,829,760,5,27,1558,FL,Florida
956,4,12031,66675,38692,18061,5245,28957,FL,Florida
957,4,12033,6644,5546,328,279,4985,FL,Florida
958,4,12035,7805,6984,155,339,5188,FL,Florida
959,4,12037,2397,2211,29,72,3262,FL,Florida
960,4,12041,106,95,0,7,61,FL,Florida
961,4,12045,2311,1961,131,99,2451,FL,Florida
962,4,12053,4819,4227,72,302,3215,FL,Florida
963,4,12057,82016,45970,8317,19787,37465,FL,Florida
964,4,12061,26394,23883,540,1164,19517,FL,Florida
965,4,12065,9,7,0,2,4,FL,Florida
966,4,12069,191,175,0,16,96,FL,Florida
967,4,12071,86617,74606,1443,7022,75397,FL,Florida
968,4,12075,1583,1430,28,67,1391,FL,Florida
969,4,12081,48434,38853,2093,4844,35150,FL,Florida
970,4,12083,7,2,0,0,2,FL,Florida
971,4,12085,15680,13604,160,1202,10023,FL,Florida
972,4,12086,566692,135559,58417,346983,292963,FL,Florida
973,4,12087,73252,48172,4635,17128,47702,FL,Florida
974,4,12089,11699,9946,566,560,5884,FL,Florida
975,4,12091,5076,3737,289,442,2336,FL,Florida
976,4,12099,66794,56875,1864,5109,55723,FL,Florida
977,4,12101,35371,28806,1004,3662,21394,FL,Florida
978,4,12103,171357,136519,11343,12244,113959,FL,Florida
979,4,12107,4165,3723,165,162,2779,FL,Florida
980,4,12109,47208,40758,1276,2511,25309,FL,Florida
981,4,12111,15002,13427,205,816,14774,FL,Florida
982,4,12113,7295,6192,150,368,3444,FL,Florida
983,4,12115,31103,28873,167,865,31139,FL,Florida
984,4,12117,21,9,0,7,5,FL,Florida
985,4,12123,1270,847,275,89,1212,FL,Florida
986,4,12127,38541,31683,2893,2191,24296,FL,Florida
987,4,12129,1597,1439,26,25,1363,FL,Florida
988,4,12131,9848,8083,128,1065,11269,FL,Florida
989,4,12133,51,47,0,0,46,FL,Florida
990,4,13029,8490,6668,675,565,3243,GA,Georgia
991,4,13039,12234,9783,1125,635,4988,GA,Georgia
992,4,13049,98,93,0,0,49,GA,Georgia
993,4,13051,57496,37121,12216,4157,26948,GA,Georgia
994,4,13127,24994,20026,2781,1209,14421,GA,Georgia
995,4,13179,4826,2999,1395,204,2351,GA,Georgia
996,4,13191,3239,2461,580,68,2483,GA,Georgia
997,4,15001,408,192,8,25,358,HI,Hawaii
998,4,15003,79768,20567,1404,5927,46925,HI,Hawaii
999,4,15005,82,27,2,18,97,HI,Hawaii
1000,4,15007,6326,2312,26,606,2993,HI,Hawaii
1001,4,15009,12121,2411,63,927,5842,HI,Hawaii
1002,4,22001,1185,1142,15,11,500,LA,Louisiana
1003,4,22005,15509,12994,917,1021,6322,LA,Louisiana
1004,4,22007,8986,7905,309,479,4593,LA,Louisiana
1005,4,22011,1,0,0,0,2,LA,Louisiana
1006,4,22019,12660,10202,1155,596,5679,LA,Louisiana
1007,4,22023,5065,4669,72,162,3792,LA,Louisiana
1008,4,22033,854,699,24,30,359,LA,Louisiana
1009,4,22045,8105,5985,945,787,3545,LA,Louisiana
1010,4,22047,2879,2676,44,88,1543,LA,Louisiana
1011,4,22051,5899,4762,109,463,3959,LA,Louisiana
1012,4,22053,2271,1932,222,40,972,LA,Louisiana
1013,4,22055,447,348,26,26,161,LA,Louisiana
1014,4,22057,46448,35005,6142,2345,18854,LA,Louisiana
1015,4,22063,9113,8134,335,276,4818,LA,Louisiana
1016,4,22071,1160,899,71,81,764,LA,Louisiana
1017,4,22075,2240,639,1367,135,1013,LA,Louisiana
1018,4,22087,280,208,11,55,382,LA,Louisiana
1019,4,22089,23816,16017,5043,1599,9051,LA,Louisiana
1020,4,22093,6095,3514,2364,98,2430,LA,Louisiana
1021,4,22095,16946,4889,9840,1500,6478,LA,Louisiana
1022,4,22099,3157,2839,128,83,1728,LA,Louisiana
1023,4,22101,14906,6053,6220,1635,6971,LA,Louisiana
1024,4,22103,29249,19511,5864,1980,13685,LA,Louisiana
1025,4,22105,2689,2363,97,121,1138,LA,Louisiana
1026,4,22109,90542,57446,16752,6053,39354,LA,Louisiana
1027,4,22113,13687,11668,756,655,6377,LA,Louisiana
1028,4,22121,370,309,28,23,138,LA,Louisiana
1029,4,23005,6046,5507,74,117,4359,ME,Maine
