,rise,geoid_tract,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name,U7B001_total,U7B001_percentage
47958,9,34017010900,76,24,20,20,32,NJ,New Jersey,2700,2.8
55570,10,34017010900,1091,453,204,269,679,NJ,New Jersey,2700,40.4
47968,9,34017013400,779,164,29,416,311,NJ,New Jersey,2594,30.0
55581,10,34017013400,779,164,29,416,311,NJ,New Jersey,2594,30.0
48026,9,34023007500,72,37,0,32,28,NJ,New Jersey,3274,2.2
55641,10,34023007500,72,37,0,32,28,NJ,New Jersey,3274,2.2
48030,9,34023007804,26,7,0,14,8,NJ,New Jersey,5489,0.5
55645,10,34023007804,26,7,0,14,8,NJ,New Jersey,5489,0.5
48035,9,34023008800,21,8,2,7,3,NJ,New Jersey,9956,0.2
55650,10,34023008800,21,8,2,7,3,NJ,New Jersey,9956,0.2
48063,9,34025803201,49,30,1,3,9,NJ,New Jersey,4047,1.2
55679,10,34025803201,49,30,1,3,9,NJ,New Jersey,4047,1.2
48084,9,34025807200,312,17,246,39,132,NJ,New Jersey,2389,13.1
55700,10,34025807200,650,33,513,77,285,NJ,New Jersey,2389,27.2
48086,9,34025807600,287,3,242,38,119,NJ,New Jersey,3435,8.4
55703,10,34025807600,393,4,306,77,158,NJ,New Jersey,3435,11.4
48173,9,34031175701,444,44,17,322,184,NJ,New Jersey,5791,7.7
55793,10,34031175701,444,44,17,322,184,NJ,New Jersey,5791,7.7
48174,9,34031175900,64,18,9,38,21,NJ,New Jersey,3721,1.7
55794,10,34031175900,307,77,29,201,129,NJ,New Jersey,3721,8.3
48201,9,34039031500,59,28,7,20,23,NJ,New Jersey,5690,1.0
55821,10,34039031500,116,48,9,47,41,NJ,New Jersey,5690,2.0
48235,9,36005018900,11,0,6,5,0,NY,New York,8360,0.1
55862,10,36005018900,49,5,9,23,1,NY,New York,8360,0.6
48236,9,36005019400,491,92,110,278,170,NY,New York,2022,24.3
55863,10,36005019400,491,92,110,278,170,NY,New York,2022,24.3
48245,9,36005030000,152,21,20,106,50,NY,New York,6591,2.3
55873,10,36005030000,152,21,20,106,50,NY,New York,6591,2.3
48254,9,36021001200,19,0,3,12,1,NY,New York,3168,0.6
55882,10,36021001200,19,0,3,12,1,NY,New York,3168,0.6
48277,9,36047002300,35,0,7,20,1,NY,New York,3940,0.9
55905,10,36047002300,1082,18,603,366,428,NY,New York,3940,27.5
48278,9,36047003400,219,128,10,36,91,NY,New York,3489,6.3
55906,10,36047003400,219,128,10,36,91,NY,New York,3489,6.3
48295,9,36047029600,541,280,4,41,209,NY,New York,5993,9.0
55929,10,36047029600,541,280,4,41,209,NY,New York,5993,9.0
48330,9,36047050100,192,129,1,41,117,NY,New York,2951,6.5
55967,10,36047050100,192,129,1,41,117,NY,New York,2951,6.5
48335,9,36047052900,8,0,6,2,0,NY,New York,4299,0.2
55973,10,36047052900,8,0,6,2,0,NY,New York,4299,0.2
48341,9,36047054700,1359,750,92,352,927,NY,New York,7855,17.3
55979,10,36047054700,1359,750,92,352,927,NY,New York,7855,17.3
48348,9,36047056600,297,130,9,14,142,NY,New York,2548,11.7
55986,10,36047056600,1782,818,146,139,715,NY,New York,2548,69.9
48352,9,36047057200,2728,291,1516,751,1108,NY,New York,5221,52.3
55991,10,36047057200,5221,548,2893,1422,2209,NY,New York,5221,100.0
48356,9,36047057600,439,107,7,34,152,NY,New York,2912,15.1
55995,10,36047057600,439,107,7,34,152,NY,New York,2912,15.1
48381,9,36047063600,195,110,3,33,78,NY,New York,1317,14.8
56020,10,36047063600,393,221,12,53,161,NY,New York,1317,29.8
48390,9,36047069000,166,23,96,33,41,NY,New York,1880,8.8
56034,10,36047069000,706,88,379,178,221,NY,New York,1880,37.6
48410,9,36047099000,169,10,131,25,56,NY,New York,1652,10.2
56058,10,36047099000,169,10,131,25,56,NY,New York,1652,10.2
48431,9,36047109800,470,21,337,80,143,NY,New York,2290,20.5
56079,10,36047109800,941,23,691,216,235,NY,New York,2290,41.1
48432,9,36047110400,878,18,705,168,322,NY,New York,5068,17.3
56080,10,36047110400,1125,5,883,213,429,NY,New York,5068,22.2
48437,9,36047121400,1075,4,634,461,380,NY,New York,4100,26.2
56088,10,36047121400,2571,31,1508,1113,943,NY,New York,4100,62.7
48450,9,36059410500,404,104,76,138,149,NY,New York,7819,5.2
56103,10,36059410500,483,118,84,169,172,NY,New York,7819,6.2
48470,9,36059413100,74,63,10,1,21,NY,New York,4993,1.5
56125,10,36059413100,74,63,10,1,21,NY,New York,4993,1.5
48483,9,36059415000,123,95,5,5,44,NY,New York,5948,2.1
56139,10,36059415000,123,95,5,5,44,NY,New York,5948,2.1
48539,9,36061002601,1816,527,256,703,838,NY,New York,3609,50.3
56196,10,36061002601,2674,882,331,1012,1227,NY,New York,3609,74.1
48552,9,36061007100,603,499,1,37,410,NY,New York,5851,10.3
56211,10,36061007100,603,499,1,37,410,NY,New York,5851,10.3
48566,9,36061013500,37,5,7,20,1,NY,New York,11862,0.3
56227,10,36061013500,27,0,2,20,1,NY,New York,11862,0.2
48587,9,36061021900,29,4,0,18,4,NY,New York,5696,0.5
56248,10,36061021900,29,4,0,18,4,NY,New York,5696,0.5
48598,9,36061029300,1136,79,90,992,427,NY,New York,8035,14.1
56259,10,36061029300,2266,124,167,2010,874,NY,New York,8035,28.2
48605,9,36071000400,26,8,9,16,9,NY,New York,5086,0.5
56267,10,36071000400,45,12,11,30,10,NY,New York,5086,0.9
48609,9,36071013100,11,3,1,3,3,NY,New York,5116,0.2
56272,10,36071013100,11,3,1,3,3,NY,New York,5116,0.2
48620,9,36081004500,126,86,3,22,100,NY,New York,3252,3.9
56285,10,36081004500,350,126,17,98,183,NY,New York,3252,10.8
48624,9,36081007500,699,324,10,197,341,NY,New York,4477,15.6
56289,10,36081007500,1340,552,27,353,762,NY,New York,4477,29.9
48628,9,36081008300,420,94,26,169,141,NY,New York,3515,11.9
56293,10,36081008300,213,38,15,59,60,NY,New York,3515,6.1
48632,9,36081010300,619,425,9,125,324,NY,New York,4150,14.9
56297,10,36081010300,619,425,9,125,324,NY,New York,4150,14.9
48633,9,36081010701,2,0,0,2,1,NY,New York,7,28.6
56299,10,36081010701,2,0,0,2,1,NY,New York,7,28.6
48634,9,36081012301,64,25,1,15,12,NY,New York,3272,2.0
56300,10,36081012301,64,25,1,15,12,NY,New York,3272,2.0
48639,9,36081022001,378,39,274,88,24,NY,New York,6551,5.8
56305,10,36081022001,378,39,274,88,24,NY,New York,6551,5.8
48644,9,36081037100,329,44,72,108,100,NY,New York,1917,17.2
56310,10,36081037100,329,44,72,108,100,NY,New York,1917,17.2
48653,9,36081068300,3,3,0,0,0,NY,New York,4052,0.1
56320,10,36081068300,3,3,0,0,0,NY,New York,4052,0.1
48657,9,36081071702,1,0,0,1,0,NY,New York,4660,0.0
56324,10,36081071702,1,0,0,1,0,NY,New York,4660,0.0
48659,9,36081079000,187,0,84,27,56,NY,New York,2875,6.5
56327,10,36081079000,484,5,240,68,140,NY,New York,2875,16.8
48660,9,36081079200,368,1,204,48,124,NY,New York,2717,13.5
56328,10,36081079200,827,4,489,128,255,NY,New York,2717,30.4
48661,9,36081080301,1233,78,9,302,375,NY,New York,4828,25.5
56329,10,36081080301,1233,78,9,302,375,NY,New York,4828,25.5
48662,9,36081081400,8,1,1,4,0,NY,New York,4088,0.2
56330,10,36081081400,8,1,1,4,0,NY,New York,4088,0.2
48675,9,36081092500,283,33,5,140,79,NY,New York,4356,6.5
56345,10,36081092500,283,33,5,140,79,NY,New York,4356,6.5
48691,9,36081098700,70,42,3,8,42,NY,New York,2543,2.8
56361,10,36081098700,70,42,3,8,42,NY,New York,2543,2.8
48704,9,36081121100,2,0,0,0,1,NY,New York,2,100.0
56376,10,36081121100,2,0,0,0,1,NY,New York,2,100.0
48716,9,36085006400,125,65,10,26,53,NY,New York,3698,3.4
56389,10,36085006400,216,112,15,45,83,NY,New York,3698,5.8
48725,9,36085012200,42,20,0,8,22,NY,New York,3938,1.1
56398,10,36085012200,103,68,0,8,47,NY,New York,3938,2.6
48734,9,36085014608,247,201,0,17,84,NY,New York,3640,6.8
56407,10,36085014608,379,284,0,42,131,NY,New York,3640,10.4
48740,9,36085020801,14,5,0,7,5,NY,New York,9147,0.2
56413,10,36085020801,14,5,0,7,5,NY,New York,9147,0.2
48749,9,36085030302,938,238,154,291,266,NY,New York,6669,14.1
56423,10,36085030302,1156,302,206,357,363,NY,New York,6669,17.3
48768,9,36103123102,186,142,5,39,68,NY,New York,3972,4.7
56442,10,36103123102,186,142,5,39,68,NY,New York,3972,4.7
48884,9,36119007700,18,3,0,9,9,NY,New York,4956,0.4
56561,10,36119007700,143,93,2,21,74,NY,New York,4956,2.9
48912,9,37015960300,15,0,11,3,11,NC,North Carolina,2788,0.5
56590,10,37015960300,15,0,11,3,11,NC,North Carolina,2788,0.5
48991,9,37049960700,2,0,0,1,2,NC,North Carolina,1840,0.1
56671,10,37049960700,42,23,3,13,21,NC,North Carolina,1840,2.3
48999,9,37049961302,108,52,49,5,54,NC,North Carolina,5109,2.1
56680,10,37049961302,162,80,59,14,86,NC,North Carolina,5109,3.2
49042,9,37129011608,20,8,12,0,11,NC,North Carolina,6127,0.3
56723,10,37129011608,20,8,12,0,11,NC,North Carolina,6127,0.3
49061,9,37129012203,80,68,2,1,103,NC,North Carolina,2199,3.6
56742,10,37129012203,215,197,4,2,266,NC,North Carolina,2199,9.8
49073,9,37133000800,246,178,18,44,133,NC,North Carolina,419,58.7
56754,10,37133000800,246,178,18,44,133,NC,North Carolina,419,58.7
49220,9,42045402900,22,1,19,0,14,PA,Pennsylvania,3357,0.7
56904,10,42045402900,22,1,19,0,14,PA,Pennsylvania,3357,0.7
49238,9,42101001002,18,6,3,8,1,PA,Pennsylvania,4651,0.4
56922,10,42101001002,18,6,3,8,1,PA,Pennsylvania,4651,0.4
49239,9,42101002500,112,96,1,7,68,PA,Pennsylvania,4393,2.5
56924,10,42101002500,112,96,1,7,68,PA,Pennsylvania,4393,2.5
49243,9,42101004101,514,149,74,61,254,PA,Pennsylvania,7166,7.2
56929,10,42101004101,883,250,87,152,370,PA,Pennsylvania,7166,12.3
49254,9,42101014400,79,58,3,8,39,PA,Pennsylvania,5111,1.5
56940,10,42101014400,119,77,3,24,57,PA,Pennsylvania,5111,2.3
49255,9,42101015800,47,45,1,1,27,PA,Pennsylvania,6575,0.7
56941,10,42101015800,116,105,1,2,60,PA,Pennsylvania,6575,1.8
49260,9,42101035100,44,36,2,4,22,PA,Pennsylvania,4268,1.0
56947,10,42101035100,44,36,2,4,22,PA,Pennsylvania,4268,1.0
49287,9,44003021401,72,63,3,1,30,RI,Rhode Island,4063,1.8
56975,10,44003021401,72,63,3,1,30,RI,Rhode Island,4063,1.8
49293,9,44003021901,33,26,0,3,16,RI,Rhode Island,3152,1.0
56982,10,44003021901,33,26,0,3,16,RI,Rhode Island,3152,1.0
49298,9,44005040200,1,0,0,0,0,RI,Rhode Island,1612,0.1
56988,10,44005040200,1,0,0,0,0,RI,Rhode Island,1612,0.1
49301,9,44005040500,40,26,3,1,18,RI,Rhode Island,4409,0.9
56991,10,44005040500,62,42,3,4,30,RI,Rhode Island,4409,1.4
49302,9,44005040600,29,21,2,3,9,RI,Rhode Island,4750,0.6
56992,10,44005040600,60,38,2,9,25,RI,Rhode Island,4750,1.3
49395,9,45015020722,100,75,7,1,33,SC,South Carolina,3151,3.2
57088,10,45015020722,402,332,32,6,150,SC,South Carolina,3151,12.8
49396,9,45015020723,151,107,28,11,62,SC,South Carolina,3093,4.9
57089,10,45015020723,233,171,37,12,92,SC,South Carolina,3093,7.5
49451,9,45019003111,358,40,254,51,134,SC,South Carolina,5102,7.0
57145,10,45019003111,1126,240,696,137,486,SC,South Carolina,5102,22.1
49452,9,45019003114,23,1,1,7,3,SC,South Carolina,8422,0.3
57146,10,45019003114,23,1,1,7,3,SC,South Carolina,8422,0.3
49527,9,45051050500,47,44,0,3,48,SC,South Carolina,4619,1.0
57222,10,45051050500,47,44,0,3,48,SC,South Carolina,4619,1.0
49531,9,45051051000,53,49,2,0,36,SC,South Carolina,7115,0.7
57226,10,45051051000,53,49,2,0,36,SC,South Carolina,7115,0.7
49566,9,45089970801,14,13,1,0,6,SC,South Carolina,2562,0.5
57262,10,45089970801,14,13,1,0,6,SC,South Carolina,2562,0.5
49592,9,48061012200,99,9,0,88,24,TX,Texas,10929,0.9
57290,10,48061012200,121,14,0,103,34,TX,Texas,10929,1.1
49605,9,48167720501,254,186,3,48,92,TX,Texas,4239,6.0
57303,10,48167720501,336,271,3,51,127,TX,Texas,4239,7.9
49607,9,48167720700,70,51,1,10,81,TX,Texas,11845,0.6
57305,10,48167720700,742,371,127,176,481,TX,Texas,11845,6.3
49657,9,48201233103,154,3,1,123,49,TX,Texas,5475,2.8
49663,9,48201252100,21,11,0,10,10,TX,Texas,3246,0.6
57361,10,48201252100,21,11,0,10,10,TX,Texas,3246,0.6
49670,9,48201253500,76,37,1,35,19,TX,Texas,10351,0.7
57368,10,48201253500,76,37,1,35,19,TX,Texas,10351,0.7
49672,9,48201253900,961,280,320,339,422,TX,Texas,4634,20.7
57370,10,48201253900,961,280,320,339,422,TX,Texas,4634,20.7
49684,9,48201341201,565,78,364,82,237,TX,Texas,5326,10.6
57384,10,48201341201,565,78,364,82,237,TX,Texas,5326,10.6
49693,9,48201342001,316,227,0,65,111,TX,Texas,6812,4.6
57393,10,48201342001,316,227,0,65,111,TX,Texas,6812,4.6
49703,9,48245001303,8,0,5,3,1,TX,Texas,3353,0.2
57404,10,48245001303,279,38,159,70,113,TX,Texas,3353,8.3
49714,9,48245011302,9,4,3,0,0,TX,Texas,4836,0.2
57416,10,48245011302,4836,1063,1788,1898,3,TX,Texas,4836,100.0
49728,9,48351950400,233,210,7,7,109,TX,Texas,2867,8.1
57430,10,48351950400,291,257,8,8,133,TX,Texas,2867,10.1
49750,9,48361021200,779,686,10,51,334,TX,Texas,4822,16.2
57458,10,48361021200,90,74,0,9,36,TX,Texas,4822,1.9
49797,9,51059416300,227,193,0,16,101,VA,Virginia,2025,11.2
57509,10,51059416300,227,193,0,16,101,VA,Virginia,2025,11.2
49812,9,51093280106,189,85,80,4,86,VA,Virginia,3049,6.2
57525,10,51093280106,189,85,80,4,86,VA,Virginia,3049,6.2
49814,9,51093280400,52,51,1,0,25,VA,Virginia,3912,1.3
57527,10,51093280400,52,51,1,0,25,VA,Virginia,3912,1.3
49820,9,51097950400,48,43,2,3,26,VA,Virginia,3710,1.3
57533,10,51097950400,87,72,8,3,54,VA,Virginia,3710,2.3
49864,9,51179010502,12,3,2,4,3,VA,Virginia,4226,0.3
57577,10,51179010502,12,3,2,4,3,VA,Virginia,4226,0.3
49865,9,51179010503,10,0,2,4,1,VA,Virginia,2618,0.4
57578,10,51179010503,10,0,2,4,1,VA,Virginia,2618,0.4
49881,9,51199051000,12,7,4,1,7,VA,Virginia,4690,0.3
57594,10,51199051000,12,7,4,1,7,VA,Virginia,4690,0.3
49885,9,51510201204,217,105,61,18,213,VA,Virginia,2878,7.5
57598,10,51510201204,217,105,61,18,213,VA,Virginia,2878,7.5
49898,9,51550020805,487,238,164,22,201,VA,Virginia,6033,8.1
57612,10,51550020805,819,387,294,48,331,VA,Virginia,6033,13.6
49902,9,51550020905,65,25,8,19,26,VA,Virginia,2718,2.4
57616,10,51550020905,265,168,30,41,103,VA,Virginia,2718,9.7
49907,9,51550021011,57,34,8,2,12,VA,Virginia,3728,1.5
57622,10,51550021011,57,34,8,2,12,VA,Virginia,3728,1.5
49960,9,51700030600,127,4,116,1,61,VA,Virginia,2335,5.4
57677,10,51700030600,181,5,164,2,88,VA,Virginia,2335,7.8
49962,9,51700031200,184,21,147,8,136,VA,Virginia,2287,8.0
57679,10,51700031200,184,21,147,8,136,VA,Virginia,2287,8.0
49977,9,51710000300,262,167,56,26,171,VA,Virginia,3112,8.4
57695,10,51710000300,1380,902,229,126,737,VA,Virginia,3112,44.3
50016,9,51710004400,71,5,61,3,25,VA,Virginia,1542,4.6
57734,10,51710004400,500,24,424,29,205,VA,Virginia,1542,32.4
50029,9,51710005902,641,157,355,71,280,VA,Virginia,4068,15.8
57747,10,51710005902,1355,403,666,132,563,VA,Virginia,4068,33.3
50041,9,51710006606,426,237,75,34,159,VA,Virginia,4195,10.2
57760,10,51710006606,907,524,167,78,352,VA,Virginia,4195,21.6
50044,9,51710006901,22,15,0,4,12,VA,Virginia,3571,0.6
57763,10,51710006901,603,266,238,65,176,VA,Virginia,3571,16.9
50048,9,51710980200,2,1,0,0,1,VA,Virginia,7,28.6
57767,10,51710980200,2,1,0,0,1,VA,Virginia,7,28.6
50060,9,51740211400,83,4,65,1,60,VA,Virginia,1860,4.5
57780,10,51740211400,1243,42,980,26,591,VA,Virginia,1860,66.8
50092,9,51800075204,47,8,28,3,8,VA,Virginia,5902,0.8
57814,10,51800075204,70,12,40,8,13,VA,Virginia,5902,1.2
50110,9,51810042000,37,30,1,3,17,VA,Virginia,3626,1.0
57835,10,51810042000,3626,3062,74,135,1300,VA,Virginia,3626,100.0
50161,9,51810045809,2274,1071,548,243,886,VA,Virginia,6212,36.6
57887,10,51810045809,4744,1908,1428,550,1947,VA,Virginia,6212,76.4
50162,9,51810045810,174,36,76,12,75,VA,Virginia,2082,8.4
57888,10,51810045810,1199,401,442,111,457,VA,Virginia,2082,57.6
50177,9,51810046212,85,66,4,0,31,VA,Virginia,3950,2.2
57904,10,51810046212,1052,671,143,59,363,VA,Virginia,3950,26.6
50182,9,51810046219,170,85,26,18,62,VA,Virginia,4157,4.1
57909,10,51810046219,170,85,26,18,62,VA,Virginia,4157,4.1
50193,9,53009001200,28,17,0,1,8,WA,Washington,4061,0.7
57920,10,53009001200,28,17,0,1,8,WA,Washington,4061,0.7
50203,9,53011040507,25,0,4,6,1,WA,Washington,2443,1.0
57931,10,53011040507,25,0,4,6,1,WA,Washington,2443,1.0
50206,9,53011040908,244,205,3,11,86,WA,Washington,6931,3.5
57934,10,53011040908,244,205,3,11,86,WA,Washington,6931,3.5
50269,9,53033000100,168,154,1,9,88,WA,Washington,8080,2.1
57997,10,53033000100,168,154,1,9,88,WA,Washington,8080,2.1
50270,9,53033000900,242,186,9,4,121,WA,Washington,2104,11.5
57998,10,53033000900,242,186,9,4,121,WA,Washington,2104,11.5
50274,9,53033005900,65,54,4,5,54,WA,Washington,7697,0.8
58002,10,53033005900,65,54,4,5,54,WA,Washington,7697,0.8
50275,9,53033006100,115,97,0,5,86,WA,Washington,5487,2.1
58003,10,53033006100,154,124,1,6,107,WA,Washington,5487,2.8
50276,9,53033006200,15,5,4,6,1,WA,Washington,4131,0.4
58004,10,53033006200,15,5,4,6,1,WA,Washington,4131,0.4
50277,9,53033006700,24,16,5,2,12,WA,Washington,10466,0.2
58005,10,53033006700,24,16,5,2,12,WA,Washington,10466,0.2
50279,9,53033007800,16,7,2,0,4,WA,Washington,5314,0.3
58007,10,53033007800,16,7,2,0,4,WA,Washington,5314,0.3
50287,9,53033010100,5,0,1,3,1,WA,Washington,8742,0.1
58015,10,53033010100,5,0,1,3,1,WA,Washington,8742,0.1
50293,9,53033011600,79,65,0,6,37,WA,Washington,6844,1.2
58021,10,53033011600,79,65,0,6,37,WA,Washington,6844,1.2
50294,9,53033011800,37,16,7,4,13,WA,Washington,8017,0.5
58022,10,53033011800,37,16,7,4,13,WA,Washington,8017,0.5
50297,9,53033021500,82,58,0,9,34,WA,Washington,4622,1.8
58025,10,53033021500,82,58,0,9,34,WA,Washington,4622,1.8
50298,9,53033025301,88,66,5,1,35,WA,Washington,6719,1.3
58027,10,53033025301,88,66,5,1,35,WA,Washington,6719,1.3
50302,9,53033027200,193,74,17,27,63,WA,Washington,2931,6.6
58031,10,53033027200,352,120,36,64,103,WA,Washington,2931,12.0
50338,9,53035092902,30,20,0,5,10,WA,Washington,5826,0.5
58068,10,53035092902,30,20,0,5,10,WA,Washington,5826,0.5
50348,9,53045961000,262,245,0,4,159,WA,Washington,5115,5.1
58078,10,53045961000,262,245,0,4,159,WA,Washington,5115,5.1
50397,9,53057952500,63,31,1,20,33,WA,Washington,2824,2.2
58128,10,53057952500,331,203,5,98,162,WA,Washington,2824,11.7
50404,9,53061040800,62,30,14,5,0,WA,Washington,3327,1.9
58135,10,53061040800,62,30,14,5,0,WA,Washington,3327,1.9
50415,9,53061052402,77,51,0,18,52,WA,Washington,4132,1.9
58146,10,53061052402,77,51,0,18,52,WA,Washington,4132,1.9
50427,9,53067010300,12,10,0,0,1,WA,Washington,5482,0.2
58159,10,53067010300,133,111,5,7,85,WA,Washington,5482,2.4
50434,9,53067012211,58,42,0,3,19,WA,Washington,2717,2.1
58166,10,53067012211,58,42,0,3,19,WA,Washington,2717,2.1
50435,9,53067012221,42,27,1,5,13,WA,Washington,7351,0.6
58167,10,53067012221,42,27,1,5,13,WA,Washington,7351,0.6
50487,10,01097002400,61,4,53,3,19,AL,Alabama,3269,1.9
50491,10,01097005000,131,7,123,0,54,AL,Alabama,1661,7.9
50589,10,06001444400,643,63,47,371,183,CA,California,5282,12.2
50614,10,06013386000,7,3,2,1,0,CA,California,3467,0.2
50641,10,06037262604,17,5,3,8,0,CA,California,6116,0.3
50642,10,06037262704,9,4,4,0,0,CA,California,3651,0.2
50653,10,06037275602,3117,1480,623,411,1802,CA,California,14101,22.1
50659,10,06037296500,9,4,0,2,0,CA,California,3796,0.2
50665,10,06037572700,517,10,28,275,132,CA,California,5405,9.6
50673,10,06037574400,747,467,8,161,290,CA,California,5420,13.8
50679,10,06037575402,377,11,68,276,116,CA,California,3454,10.9
50694,10,06037621002,242,199,2,30,169,CA,California,1021,23.7
50695,10,06037621004,29,15,0,6,12,CA,California,4546,0.6
50698,10,06037701304,106,83,4,7,58,CA,California,6462,1.6
50699,10,06037701402,36,31,0,3,24,CA,California,6494,0.6
50703,10,06037800406,27,26,0,0,93,CA,California,1673,1.6
50802,10,06059063803,262,199,2,37,96,CA,California,4353,6.0
50822,10,06059099311,62,45,3,2,105,CA,California,3496,1.8
50847,10,06059099604,430,260,1,62,128,CA,California,3597,12.0
50848,10,06059099605,127,89,0,14,50,CA,California,5091,2.5
50849,10,06059110006,112,53,4,21,32,CA,California,3092,3.6
50853,10,06059110117,163,74,6,17,56,CA,California,6392,2.6
50896,10,06073012401,355,60,13,232,127,CA,California,3693,9.6
50933,10,06075061200,45,9,7,21,3,CA,California,4166,1.1
50938,10,06079010403,569,453,0,84,590,CA,California,3466,16.4
50948,10,06079012102,17,9,0,6,4,CA,California,5482,0.3
50950,10,06079012304,15,12,0,0,5,CA,California,10757,0.1
50971,10,06081607400,51,12,0,26,18,CA,California,4919,1.0
51000,10,06081610900,126,42,4,61,42,CA,California,6746,1.9
51016,10,06083001208,39,22,0,13,11,CA,California,4276,0.9
51028,10,06083003007,275,228,1,30,135,CA,California,3766,7.3
51029,10,06083003102,148,117,0,28,80,CA,California,3337,4.4
51051,10,06085510802,307,147,4,23,115,CA,California,1971,15.6
51061,10,06087110300,79,0,0,78,17,CA,California,7206,1.1
51065,10,06087121700,32,13,0,14,0,CA,California,7553,0.4
51178,10,09003473400,249,169,27,27,192,CT,Connecticut,2031,12.3
51179,10,09003473700,53,37,1,11,13,CT,Connecticut,5748,0.9
51180,10,09003476100,19,9,1,4,10,CT,Connecticut,4734,0.4
51181,10,09003487300,22,8,6,4,10,CT,Connecticut,1434,1.5
51210,10,09009141000,132,73,27,23,73,CT,Connecticut,3873,3.4
51243,10,09009167201,149,115,10,15,116,CT,Connecticut,4137,3.6
51259,10,09009194202,48,43,0,3,18,CT,Connecticut,5135,0.9
51295,10,09011980000,12,5,4,0,0,CT,Connecticut,1823,0.7
51304,10,10001041600,56,32,12,4,20,DE,Delaware,2137,2.6
51319,10,10003010104,35,29,1,5,14,DE,Delaware,3620,1.0
51321,10,10003010702,35,16,10,3,16,DE,Delaware,6001,0.6
51322,10,10003012400,149,115,15,18,75,DE,Delaware,4637,3.2
51325,10,10003013615,9,6,0,3,2,DE,Delaware,4107,0.2
51348,10,10003016801,2,0,0,0,1,DE,Delaware,8070,0.0
51395,10,11001005600,5,0,5,0,0,DC,District of Columbia,6996,0.1
51425,10,12005001502,23,23,0,0,11,FL,Florida,4792,0.5
51427,10,12005001700,27,7,18,0,12,FL,Florida,2790,1.0
51527,10,12011010504,363,227,24,36,116,FL,Florida,6247,5.8
51530,10,12011010604,763,416,86,155,250,FL,Florida,4194,18.2
51550,10,12011020209,1779,547,535,558,685,FL,Florida,2680,66.4
51552,10,12011020211,2276,930,594,594,1188,FL,Florida,2419,94.1
51586,10,12011030202,15,2,2,6,2,FL,Florida,1581,0.9
51588,10,12011030302,416,214,93,82,277,FL,Florida,7769,5.4
51880,10,12015020201,138,108,8,17,65,FL,Florida,8360,1.7
51918,10,12019030203,733,317,236,104,234,FL,Florida,18098,4.1
52045,10,12031011700,210,124,70,5,110,FL,Florida,3372,6.2
52099,10,12031015802,444,122,194,84,229,FL,Florida,8981,4.9
52106,10,12031016601,474,226,116,79,225,FL,Florida,7931,6.0
52128,10,12033002200,169,122,28,8,109,FL,Florida,3660,4.6
52211,10,12057006200,9,6,0,3,2,FL,Florida,4281,0.2
52279,10,12057013504,46,26,0,18,24,FL,Florida,3818,1.2
52320,10,12061050603,20,2,2,15,8,FL,Florida,6790,0.3
52342,10,12071001300,1164,679,50,384,713,FL,Florida,3110,37.4
52370,10,12071010201,187,83,23,76,60,FL,Florida,13165,1.4
52415,10,12071040208,42,38,0,0,19,FL,Florida,2522,1.7
52423,10,12071050207,149,141,0,3,81,FL,Florida,2814,5.3
